PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,Sasaran,Persen_Ukur_Timbang,Stunting,Wasting,Underweight,BULAN
SULAWESI BARAT,MAMASA,MAMASA,BUBUN BATU,197,61.93,18,17,31,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,MAMBI,414,71.26,50,24,60,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,TALIPUKKI,294,60.88,43,20,36,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,RANTEBULAHAN,239,45.61,28,20,42,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,SONDONGLAYU,342,79.53,65,31,64,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,SALUBANUA,356,84.27,65,26,48,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,TAPALINA,245,80.41,48,14,41,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,SENDANA,363,87.6,59,10,64,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,PAMOSEAN,132,87.12,16,10,24,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,SELUMAKA,98,90.82,17,5,16,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,BUJUNG MANURUNG,86,90.7,16,8,18,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,SALU ALO,345,96.23,73,36,76,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,INDOBANUA,344,94.19,70,13,47,JANUARI
SULAWESI BARAT,MAMASA,MAMBI,SALUDURIAN,382,87.7,92,55,98,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,MEHALAAN,191,94.76,48,32,60,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,BOTTENG,359,97.49,96,55,110,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,SALUKONTA,216,81.48,46,12,41,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,MESAKADA,167,50.3,11,18,26,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,MEHALAAN BARAT,266,80.83,26,31,56,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,SALUAHOK,257,67.32,20,32,53,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,SALUBALO,183,66.67,26,31,44,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,PASSEMBUK,145,92.41,29,32,44,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,KONDO,219,93.61,34,23,52,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,LEKO SUKAMAJU,237,89.87,47,17,49,JANUARI
SULAWESI BARAT,MAMASA,MEHALAAN,ULUMEA,188,90.96,37,29,57,JANUARI
SULAWESI BARAT,MAMASA,MESSAWA,MESSAWA,523,86.42,108,39,102,JANUARI
SULAWESI BARAT,MAMASA,MESSAWA,RIPPUNG,193,96.89,32,9,36,JANUARI
SULAWESI BARAT,MAMASA,MESSAWA,MAKUANG,206,68.93,28,25,43,JANUARI
SULAWESI BARAT,MAMASA,MESSAWA,SEPANG,347,89.63,55,23,72,JANUARI
SULAWESI BARAT,MAMASA,MESSAWA,MALIMBONG,57,87.72,7,8,13,JANUARI
SULAWESI BARAT,MAMASA,MESSAWA,MATANDE,359,89.69,61,7,54,JANUARI
SULAWESI BARAT,MAMASA,MESSAWA,SIPAI,197,98.98,35,9,32,JANUARI
SULAWESI BARAT,MAMASA,MESSAWA,PASMA MAMBU,114,96.49,17,4,14,JANUARI
SULAWESI BARAT,MAMASA,MESSAWA,TANETE BATU,229,88.65,36,4,28,JANUARI
SULAWESI BARAT,MAMASA,NOSU,NOSU,448,93.75,72,14,64,JANUARI
SULAWESI BARAT,MAMASA,NOSU,MINANGA,270,64.44,51,4,34,JANUARI
SULAWESI BARAT,MAMASA,NOSU,BATUPAPAN,162,71.6,47,4,27,JANUARI
SULAWESI BARAT,MAMASA,NOSU,MASEWWE,88,64.77,12,0,6,JANUARI
SULAWESI BARAT,MAMASA,NOSU,SIWI,76,88.16,20,0,11,JANUARI
SULAWESI BARAT,MAMASA,NOSU,MINANGA TIMUR,215,64.65,23,11,16,JANUARI
SULAWESI BARAT,MAMASA,NOSU,PARINDING,231,70.13,79,24,69,JANUARI
SULAWESI BARAT,MAMASA,PANA,PANA,420,65.71,64,34,57,JANUARI
SULAWESI BARAT,MAMASA,PANA,MANIPI,211,62.56,28,10,32,JANUARI
SULAWESI BARAT,MAMASA,PANA,MAMULLU,505,67.52,68,37,83,JANUARI
SULAWESI BARAT,MAMASA,PANA,SAPAN,105,78.1,26,6,30,JANUARI
SULAWESI BARAT,MAMASA,PANA,DATUBARINGAN,237,59.49,21,25,32,JANUARI
SULAWESI BARAT,MAMASA,PANA,PANURA,267,64.42,59,22,49,JANUARI
SULAWESI BARAT,MAMASA,PANA,TALLANG BULAWAN,113,74.34,16,12,21,JANUARI
SULAWESI BARAT,MAMASA,PANA,KARAKA,66,66.67,3,7,10,JANUARI
SULAWESI BARAT,MAMASA,PANA,ULUSALU,23,95.65,0,2,4,JANUARI
SULAWESI BARAT,MAMASA,PANA,WERI,113,60.18,15,15,15,JANUARI
SULAWESI BARAT,MAMASA,PANA,SALUTAMBUN,124,62.9,14,4,11,JANUARI
SULAWESI BARAT,MAMASA,PANA,SALOAN,72,73.61,8,1,3,JANUARI
SULAWESI BARAT,MAMASA,PANA,ULUSALU INDAH,151,50.99,18,9,22,JANUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN,108,76.85,21,6,16,JANUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN BARAT,32,90.63,5,0,6,JANUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,BUANGIN,71,60.56,11,6,11,JANUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,BAMBANG BUDA,166,56.02,39,11,34,JANUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,LEKO,102,61.76,11,6,12,JANUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,KIRAK,1393,19.53,54,27,107,JANUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SALUMOKANAN UTARA,275,78.55,51,9,51,JANUARI
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,SAMPALE,272,53.31,34,12,38,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA,155,73.55,13,20,23,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,PALADAN,197,61.93,18,17,31,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA TIMUR,414,71.26,50,24,60,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,RANTE PUANG,294,60.88,43,20,36,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,SATENETEAN,239,45.61,28,20,42,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,LISUAN ADA,342,79.53,65,31,64,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,OROBUA SELATAN,356,84.27,65,26,48,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,MALANGKENA PADANG,245,80.41,48,14,41,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,MALIMBONG,363,87.6,59,10,64,JANUARI
SULAWESI BARAT,MAMASA,SESENAPADANG,MARAMPAN OROBUA,132,87.12,16,10,24,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,SUMARORONG,98,90.82,17,5,16,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,TABONE,86,90.7,16,8,18,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,BATANG URU,345,96.23,73,36,76,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,SASAKAN,344,94.19,70,13,47,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,TADISI,382,87.7,92,55,98,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,SIBANAWA,191,94.76,48,32,60,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,BATANGNGURU TIMUR,359,97.49,96,55,110,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,SALUBALO,216,81.48,46,12,41,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,BANEA,167,50.3,11,18,26,JANUARI
SULAWESI BARAT,MAMASA,SUMARORONG,RANTE KAMASE,266,80.83,26,31,56,JANUARI
SULAWESI BARAT,MAMASA,TABANG,TABANG,257,67.32,20,32,53,JANUARI
SULAWESI BARAT,MAMASA,TABANG,TADOKALUA,183,66.67,26,31,44,JANUARI
SULAWESI BARAT,MAMASA,TABANG,TABANG BARAT,145,92.41,29,32,44,JANUARI
SULAWESI BARAT,MAMASA,TABANG,MASUPU,219,93.61,34,23,52,JANUARI
SULAWESI BARAT,MAMASA,TABANG,KALAMA,237,89.87,47,17,49,JANUARI
SULAWESI BARAT,MAMASA,TABANG,BAKADISURA,188,90.96,37,29,57,JANUARI
SULAWESI BARAT,MAMASA,TABANG,SALUKONA,523,86.42,108,39,102,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG,193,96.89,32,9,36,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,PERIANGAN,206,68.93,28,25,43,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,MALATIRO,347,89.63,55,23,72,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,TABULAHAN,57,87.72,7,8,13,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,SALULEANG,359,89.69,61,7,54,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,TAMPAK KURRA,197,98.98,35,9,32,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,GANDANG DEWATA,114,96.49,17,4,14,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,BURANA,229,88.65,36,4,28,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,SALUBAKKA,448,93.75,72,14,64,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,PANGANDARAN,270,64.44,51,4,34,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,TALOPAK,162,71.6,47,4,27,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,PEU',88,64.77,12,0,6,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,TIMORO,76,88.16,20,0,11,JANUARI
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG UTAMA,215,64.65,23,11,16,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,MINAKE,231,70.13,79,24,69,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,MALABO,420,65.71,64,34,57,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,SINDAGAMANIK,211,62.56,28,10,32,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,PARONDOBULAWAN,505,67.52,68,37,83,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,TAMALANTIK,105,78.1,26,6,30,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,MANNABABA,237,59.49,21,25,32,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,MESAKADA,267,64.42,59,22,49,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,BALLABATU,113,74.34,16,12,21,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,PAMBE,66,66.67,3,7,10,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,SALURANO,23,95.65,0,2,4,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,TALIMBUNG,113,60.18,15,15,15,JANUARI
SULAWESI BARAT,MAMASA,TANDUK KALUA,KANAN,124,62.9,14,4,11,JANUARI
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN,72,73.61,8,1,3,JANUARI
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN TIMUR,151,50.99,18,9,22,JANUARI
SULAWESI BARAT,MAMASA,TAWALIAN,KARIANGO,108,76.85,21,6,16,JANUARI
SULAWESI BARAT,MAMASA,TAWALIAN,RANTETANGNGA,32,90.63,5,0,6,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PETOOSANG,71,60.56,11,6,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,MOMBI,166,56.02,39,11,34,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,KALUMAMMANG,102,61.76,11,6,12,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO-PAO,1393,19.53,54,27,107,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PUPPU URING,275,78.55,51,9,51,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,272,53.31,34,12,38,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SAYOANG,155,73.55,13,20,23,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ALLU,ALU,197,61.93,18,17,31,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,ANREAPI,414,71.26,50,24,60,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,DUAMPANUA,294,60.88,43,20,36,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KELAPA DUA,239,45.61,28,20,42,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,PAPPANDANGAN,342,79.53,65,31,64,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KUNYI,356,84.27,65,26,48,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,245,80.41,48,14,41,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMAJARRA,363,87.6,59,10,64,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMANGGALLE,132,87.12,16,10,24,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,MOSSO,98,90.82,17,5,16,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,GALUNG TULUK,86,90.7,16,8,18,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,SABANG SUBIK,345,96.23,73,36,76,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,344,94.19,70,13,47,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALA,382,87.7,92,55,98,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LAMBANAN,191,94.76,48,32,60,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LEGO,359,97.49,96,55,110,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PALLIS,216,81.48,46,12,41,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMASSANGAN,167,50.3,11,18,26,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,TONYAMAN,266,80.83,26,31,56,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KUAJANG,257,67.32,20,32,53,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,PAKU,183,66.67,26,31,44,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MIRRING,145,92.41,29,32,44,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,BATETANGNGA,219,93.61,34,23,52,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MAMMI,237,89.87,47,17,49,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KALEOK,188,90.96,37,29,57,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMOLA,523,86.42,108,39,102,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,REA,193,96.89,32,9,36,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,BULO,206,68.93,28,25,43,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,PULLIWA,347,89.63,55,23,72,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,PATAMBANUA,57,87.72,7,8,13,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,KAROMBANG,359,89.69,61,7,54,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,DAALA TIMUR,197,98.98,35,9,32,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,LENGGO,114,96.49,17,4,14,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,SABURA,229,88.65,36,4,28,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,SEPPORRAKI,448,93.75,72,14,64,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,BULO,IHING,270,64.44,51,4,34,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PAPPANG,162,71.6,47,4,27,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LALIKO,88,64.77,12,0,6,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,BONDE,76,88.16,20,0,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KATUMBANGAN LEMO,215,64.65,23,11,16,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PANYAMPA,231,70.13,79,24,69,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,SURUANG,420,65.71,64,34,57,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAMPOKO,211,62.56,28,10,32,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KATUMBANGAN,505,67.52,68,37,83,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAPEO,105,78.1,26,6,30,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PARAPPE,237,59.49,21,25,32,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,ONGKO,267,64.42,59,22,49,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KENJE,113,74.34,16,12,21,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,SUMARRANG,66,66.67,3,7,10,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,BOTTO,23,95.65,0,2,4,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,GATTUNGAN,113,60.18,15,15,15,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PADANG TIMUR,124,62.9,14,4,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PADANG,72,73.61,8,1,3,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAGI-AGI,151,50.99,18,9,22,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,108,76.85,21,6,16,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,32,90.63,5,0,6,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANDASURA,71,60.56,11,6,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SAMASUNDU,166,56.02,39,11,34,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,NAPO,523,86.42,108,39,102,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TODANG TODANG,193,96.89,32,9,36,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PENDULANGAN,206,68.93,28,25,43,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,RENGGEANG,347,89.63,55,23,72,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SALARRI,57,87.72,7,8,13,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANGAN BARU,359,89.69,61,7,54,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PALECE,197,98.98,35,9,32,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,114,96.49,17,4,14,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAMBU,229,88.65,36,4,28,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELANG,448,93.75,72,14,64,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,270,64.44,51,4,34,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI,162,71.6,47,4,27,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAPILI BARAT,88,64.77,12,0,6,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,SAMBALI WALI,76,88.16,20,0,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA DAALA,215,64.65,23,11,16,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,LUYO,231,70.13,79,24,69,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI BARAT,420,65.71,64,34,57,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUCCADI,211,62.56,28,10,32,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,MAPILI,505,67.52,68,37,83,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,UGIBARU,105,78.1,26,6,30,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,RUMPA,237,59.49,21,25,32,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,KURMA,267,64.42,59,22,49,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BUKU,113,74.34,16,12,21,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BONNE BONNE,66,66.67,3,7,10,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BEROANGIN,23,95.65,0,2,4,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,SEGERANG,113,60.18,15,15,15,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BONRA,124,62.9,14,4,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,SATTOKO,72,73.61,8,1,3,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,RAPPANG BARAT,151,50.99,18,9,22,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,LANDI KANUSUANG,108,76.85,21,6,16,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,MATAKALI,32,90.63,5,0,6,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,PETAMPANUA,71,60.56,11,6,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,BARUMBUNG,166,56.02,39,11,34,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,PASIANG,102,61.76,11,6,12,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,TONROLIMA,523,86.42,108,39,102,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,INDOMAKKOMBONG,193,96.89,32,9,36,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,BUNGA-BUNGA,206,68.93,28,25,43,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,MATANGNGA,347,89.63,55,23,72,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,LILLI,57,87.72,7,8,13,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,RANGOAN,359,89.69,61,7,54,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,TAPUA,197,98.98,35,9,32,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,MAMBU TAPUA,114,96.49,17,4,14,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,BA'BA TAPUA,229,88.65,36,4,28,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,KATIMBANG,448,93.75,72,14,64,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,POLEWALI,270,64.44,51,4,34,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,WATTANG,162,71.6,47,4,27,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,SULEWATANG,88,64.77,12,0,6,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,LANTORA,76,88.16,20,0,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,TAKATIDUNG,215,64.65,23,11,16,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,PEKKABATA,231,70.13,79,24,69,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MADATE,420,65.71,64,34,57,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MANDING,211,62.56,28,10,32,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,DARMA,505,67.52,68,37,83,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,PELITAKAN,105,78.1,26,6,30,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TAPANGO,237,59.49,21,25,32,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,RAPPANG,267,64.42,59,22,49,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,DAKKA,113,74.34,16,12,21,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BATU,66,66.67,3,7,10,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,RISO,23,95.65,0,2,4,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,PALATTA,113,60.18,15,15,15,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TAPANGO BARAT,124,62.9,14,4,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,KURRAK,72,73.61,8,1,3,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BUSSU,151,50.99,18,9,22,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TUTTULA,108,76.85,21,6,16,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,JAMBU MALEA,32,90.63,5,0,6,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,KALIMBUA,71,60.56,11,6,11,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BANATO REJO,166,56.02,39,11,34,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TINAMBUNG,102,61.76,11,6,12,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,KARAMA,1393,19.53,54,27,107,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TANGNGA TANGNGA,275,78.55,51,9,51,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,LEKOPADIS,272,53.31,34,12,38,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,GALUNG LOMBOK,155,73.55,13,20,23,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TANDUNG,197,61.93,18,17,31,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,BATULAYA,414,71.26,50,24,60,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,SEPABATU,294,60.88,43,20,36,JANUARI
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TARAMANU,239,45.61,28,20,42,JANUARI
